golf:course,name,operator,addr:city,addr:housenumber,addr:postcode,addr:street,historic,source,addr:province,website,addr:unit,check_date,opening_hours,phone,wheelchair,wheelchair:description,description,email,sport,old_name,fixme,canvec:UUID,note,wikidata,golf,landuse,ref,natural,attribution,canvec:CODE,name:en,golf:par,contact:facebook,wikipedia,contact:email,contact:instagram,contact:phone,contact:website,entrance,type,fax,payment:cash,payment:club_account,payment:maestro,payment:mastercard,payment:visa,payment:visa_debit,start_date,addr:housename,owner,contact:housenumber,contact:street,holes,designation,opendata:type,image,tents,surface,alt_name,layer,name:fr,contact:city,contact:postcode,contact:province,area_m2,lat,lon
,Ottawa Hunt and Golf Club,,,1,K1V 1B9,Hunt Club Road,,,,https://ottawahuntclub.org/,,,,+1-613-736-1102,,,,,,,,,,Q7109194,,,,,,,,,,en:Ottawa Hunt and Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887870.2086290843,45.34191119480903,-75.68245433641216
,Metcalfe Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883685.4046662854,45.2607110529624,-75.49823368965005
,Granite Golf Club,,,,,,,Bing,,http://www.granitegolfclub.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874692.6099692072,44.003631309468,-79.22561011130868
,Stone Tree Golf Club,,,,,,,,,http://www.stonetree.on.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871933.6177663559,44.54679627618117,-80.91220545457409
,,,,,,,,NRCan-CanVec-7.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870701.0729178179,43.13844174743071,-79.73021598587752
,Calabogie Highlands Golf Resort,,,,,,,,,https://calabogiehighlandsgolfresort.com,,,,+1-613-752-1234,,,,info@calabogiehighlandsgolfresort.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870267.9652463931,45.27197241920237,-76.72216191852112
,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868620.094550652,44.19104799942558,-76.78990767441749
,Toronto Golf Course,,Etobicoke,1305,,Dixie Road,,,,https://www.torontogolfclub.com/,,,,,,,,,,,,,,Q7826395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867214.8656707145,43.59310305993007,-79.55562943803297
,,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866471.2159917015,43.98436574013852,-78.26649329727114
,Craigowan Oxford Golf and Country Club,,,,,,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862459.7820301347,43.20557513061681,-80.79385553671614
,Piper's Heath Golf Club,,,5501,,Trafalgar Road,,Bing,,https://pipersheath.com/,,,,+1-905-864-1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860415.7465432155,43.530292921076175,-79.76813886410925
,Irish Hills Golf & Country Club,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858560.9415316203,45.32854919148603,-76.00365956553269
,Braeben Golf Course,City of Mississauga,,,,,,,Ontario,,,,,,,,,,golf,Britannia Hills Golf Course,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,857733.1154672522,43.59889066804376,-79.69591696413595
,Trillium Wood Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856379.6878217759,44.25311169343836,-77.38285862316053
,Monthill Golf & Country Club,,,,,,,CanVec_Import_2009,,https://sundrimgolf.ca/,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844142.6595625686,43.02387466327497,-80.00618313116411
,Camelot Golf & Country Club,,,906,K4C 1H1,Quigley Hill Road,,,,https://camelotgolf.ca/,,,,+1-613-833-0801,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-613-833-0798,,,,,,,,,,,,,,,,,,,,,,,,842532.3310284237,45.511891546708576,-75.43438308281445
,Dalewood Golf Club,,,,,,,CanVec 6.0 - NRCan,,https://www.dalewood.ca/,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838807.6481082542,43.99265408533774,-78.25164316455103
,Crosswinds Golf & Country Club,,Burlington,6621,,Guelph Line,,,,https://www.crosswindsgolf.com/,,,,+1-905-319-5991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835426.9850325126,43.44645192181953,-79.91282615651629
,Batteaux Creek Golf,,,,,,,,,https://www.golfnorth.ca/batteaux/,,,,+1-888-833-8787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833094.4407031817,44.437665643137116,-80.1954947761671
,Greenhills Country Club,,,,,,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830517.1317221761,42.89802653141961,-81.28389783261918
,King's Forest Golf Club,,,,,,,NRCan-CanVec-7.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828791.8375922381,43.215144770904246,-79.81019998607911
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,b37384adb8d54f5fa8ebcae8a4cfe707,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827368.0448040436,43.80870792022625,-79.57443204557656
,Maple Downs Golf & Country Club,,,,,,,,,https://www.mapledowns.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826701.2665338087,43.891224280388926,-79.48854161239979
,Granite Ridge Golf Club,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822881.9767878097,43.54103647726062,-79.94049722323226
,Chelmsford Golf Course,,,,,,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817010.9783337705,46.59152967371765,-81.19578437437173
,Brampton Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816095.5313185309,43.66493583919494,-79.71409351112017
,Seven Lakes Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815478.2900196281,42.21666967638042,-83.02407613675439
,Huron Pines Golf and Country Club,Blind River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805383.5369491995,46.188369837257525,-83.02203008051262
,Flamborough Hills Golf & Country Club,,,71,,Highway 52,,CanVec_Import_2009;CanVec 6.0 - NRCan,,https://www.flamboroughhills.com,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804856.3574613731,43.248879866052505,-80.06590781366243
,Indian Hills Golf Club,,Lambton Shores,6991,N0N 1J2,Lakeshore Road,,CanVec_Import_2009,Ontario,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804269.721763976,43.16797775339999,-81.99578837719507
,Doon Valley Golf Course,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,800137.257761101,43.39531452777422,-80.39285918957636
,Cloverdale Links,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797881.4371155973,45.121699435928555,-75.40854192510882
,Redtail Golf Club,,Port Stanley,7020,N5L1J2,Mill Road,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795062.0909725014,42.725075064888216,-81.2462317523714
,Rideau View Golf Club,,Manotick,5998,,Rideau Valley Drive North,,CanVec 6.0 - NRCan,Ontario,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,793422.0989763478,45.19856942643554,-75.65968186339033
,Rideau View Golf Club,,Manotick,5998,,Rideau Valley Drive North,,CanVec 6.0 - NRCan,Ontario,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,793422.0989763478,45.19856942643554,-75.65968186339033
,Kawartha Golf & Country Club,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787673.7627120933,44.28656699543858,-78.35739567289735
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,785268.5639830497,48.34465392731696,-89.41031633625522
,"Widder Station Golf, Grill & Tap House",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779399.6287805494,43.160415239448454,-81.8400273687492
,Canadian Golf & Country Club,,,7800,,Golf Club Way,,,,,,,,,,,,,,,,,,Q14875120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778620.4766550376,45.21392095591643,-76.00876103375172
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,39bdd3ee4db542a8ba8409aada9d7b41,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775709.1750473729,43.95868002693628,-80.81684911017344
,Tangle Creek Golf & Country Club,,,4730,,25th Sideroad,,,,https://www.tanglecreekgolf.com/,,,,+1-705-720-2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775571.1258532071,44.32293495983687,-79.75660056704761
,Pakenham Golf & Country Club,,,112,K0A 2X0,McWatty Road,,,,http://www.pakenhamgolf.com/,,,,+1-613-624-5550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774994.8807203722,45.326432358941304,-76.29995678538909
,Beverly Golf & Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773227.010788652,43.2690447226761,-80.04644188444209
,,,,,,,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770972.6200417829,42.771299808344,-81.06586081380436
,Strathcona Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,Hodder Ave,,,,,,,,,,Thunder Bay,P7A 1V5,Ontario,767883.90195894,48.4749888273014,-89.17798670886698
,Watson's Glen Golf Course,,,,,,,Bing,,,,,,,,,,,,,,,boundary approximate. Low res sat photo covered with clouds; high res sat photo is old and does not show golf course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767049.2430293949,43.96467994576164,-79.0339871505725
,Lambton Golf & Country Club,,,,,,,,,,,,,,,,,,,,,,,Q15727917,,,,,,,,,,en:Lambton Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766547.5037790767,43.66986851877465,-79.50792823303743
,The Maples Golf & Sports Club,,Noëlville,170,P0M 2N0,Wolseley Bay Rd Hwy 528,,,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764447.2493220018,46.100837400772484,-80.42072259080811
,Oakridge Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762700.3971485647,44.03428437078393,-79.0329214187823
,Dunadel Golf Association,,,159291,,Highway 10,,,,https://www.dunadel.com/,,,,+1-519-923-9616,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Dunadel-Golf-Association-265346640208734/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761789.0717060424,44.19815456011293,-80.40575939140881
,Midland Golf & Country Club,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,b8be28bef64c414c88812050ddfde30b,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761106.4443363638,44.74431494635402,-79.9291827427831
,Chapples Golf Course,,Thunder Bay,530,P7C 4L7,Chapples Park Drive,,,Ontario,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758672.8333894884,48.39428739380652,-89.26496820759645
,Petawawa Twin Rivers Golf Culb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757266.1495171662,45.91370377020882,-77.26810816298749
,Otter Creek Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754152.5152200412,42.91727891152772,-80.61125815582524
,Otter Creek Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754152.5152200412,42.91727891152772,-80.61125815582524
,,,,,,,,usgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753515.6303335344,44.356957336943665,-76.04473600826806
,Copper Creek Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753337.1766644608,43.85958097910693,-79.63667801790164
,Mapleview Golf & Country Club,,,2856,,Scotch Line,,,,,,,,+1-613-264-1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753093.9301763602,44.8660798750368,-76.29836184193329
,Spruce Needles Golf Club,,Timmins,240,P4N 7C2,Dalton Rd,,NRCan-CanVec-10.0,Ontario,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752859.2707615576,48.45618553896248,-81.40537639934519
18_hole,The Marshes Golf Club,,,320,,Terry Fox Drive,,,,,,,,,,,,,golf,,,,,Q6773899,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,751864.9711826538,45.350977682970345,-75.90959293894575
,The Oaks of St. George,,,,,,,Bing,,,,,,,,,,,,,rough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751822.3787116228,43.22872397603562,-80.27608237239086
,,,,,,,,NRCan-CanVec-7.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749155.4506325673,44.14488959157154,-81.64312350078467
,Bear Creek,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746880.62842291,44.32969168201701,-79.81499679156954
,,,,,,,,NRCan-CanVec-7.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745763.3523257477,44.632736959479224,-81.21834934824695
,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742534.5587501887,44.430212003850386,-79.6093833230691
,Caledon Woods Golf Course,,Caledon,15608,,Highway 50,,Region of Peel - Food Check,,,,,,,,,,,golf,,,aeeaefa4118c4da790bd75ecbd69b628,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741230.8682972284,43.915886221037766,-79.79826867176192
,,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740553.1878791967,42.92311994185643,-78.94827513007712
,Renfrew Golf Club,,,,,,,Bing (KofM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739227.5771706498,45.51539770568761,-76.7546417807702
,Mayfield Golf Club,,,,,,,CanVec_Import_2009,,https://www.mayfieldgolfclub.com/,,,,,,,,,,,,df75d0e459f842008eece33763209eef,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738994.8053139462,43.79003779361246,-79.78902539577275
,Garrison Golf Course,,,,,,,,,https://www.ggcc.on.ca/,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738578.1291582193,44.25138407050163,-76.44833219245449
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,736760.5655147929,44.07003658036079,-81.43046765163743
,National Pines Golf Club,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736539.9434088982,44.322926217022456,-79.65323431646593
,Credit Valley Golf & Country Club,Credit Valley Golf & Country Club,Mississauga,2500,L5C 1Y7,Old Carriage Road,,,,https://www.creditvalleygolf.com/,,,,+1-905-275-2505,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-905-275-6201,,,,,,,,,,,,,,,,,,,,,,,,735896.6946192321,43.548869958026984,-79.64132808803575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734131.5810275115,43.13313570654694,-79.95079691746561
,Kanata Golf Club,,,7000,,Campeau Drive,,,,,,,,+1-613-592-9229,,,,,golf,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,730021.5442614566,45.320761018657684,-75.91187811172539
,The Nest Golf Club,Friday Harbour Resort,Innisfil,3800,L9S 3E1,Friday Drive,,,,,,,Mo-Su 08:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725556.0847053573,44.38390993103452,-79.55000428093678
,Whirlpool Golf Course,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725068.6302726516,43.12825866400523,-79.06738218281455
,Ambassador Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724151.1770937095,42.25178828532559,-83.08329330953708
,Pointe West Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721355.1643189583,42.14016267350775,-83.10033335606168
,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719371.0063615855,43.047229746461,-79.33711269309873
,Sand Point Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717911.5624979138,45.488079775439985,-76.44387018390984
,Cedar Brae Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716751.0389477256,43.83728019180226,-79.22492320413475
,Burlington Springs Golf & Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716682.5403673473,43.39559513013064,-79.8972415743016
,Upper Canada Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710564.0989851598,44.953958627453844,-75.06798409422365
,Hollinger Golf Club,,Timmins,555,P4N 0E4,Moneta Ave,,Bing,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706451.367869765,48.46098951703677,-81.31505244413698
,Hunters Pointe Golf Course,,,289,,Daimler Parkway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703140.3896063094,43.01525768774951,-79.21903943060141
,Banty's Roost Golf & Country Club,,,,,,,Bing,,https://bantysroost.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703106.974702952,43.78593966819763,-79.80666915047257
,,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702104.8281631178,44.26072112319607,-77.55363062206635
,Stonebridge Golf & Country Club,,,68,,Hawktree Ridge,,,,https://www.stonebridgegc.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,701613.1750320996,45.25295309307479,-75.72305386722591
,Sutton Creek Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700392.4639711817,42.10615314384713,-82.96260049163652
,Maple City Country Club,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699726.2817249072,42.48123728675521,-82.10753641409104
,Brooklea Golf & Country Club,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,51a6c9bb6c8e4392a7e22b4daf1d8cbe,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696166.9420626605,44.71261259414404,-79.89150871342481
18_hole,The Oaks Golf Club,,Delaware,1552,N0L 1E0,Gideon Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695975.5687275581,42.933884567866116,-81.40975200921676
,Scarborough Golf & Country Club,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,en:Scarboro Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693883.449521571,43.75321089624765,-79.21366609477589
,Shelburne Golf & Country Club,,,,,,,,,https://www.shelburnegolf.com/,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692089.40842284,44.1207806854364,-80.189318628282
,Belleview Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690663.6805367988,42.16969665369597,-82.72715945129167
,Elmira Golf Club,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,640850d91e9e49dd8f08f3e8a4e35380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689493.0974713296,43.60907744604912,-80.57692248877173
,Roanoke Golf Club,,Pembroke,610,,Biesenthal Road,,NRCan-CanVec-10.0,ON,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687283.0394273666,45.84647650311015,-77.23096803422126
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686834.9614436035,44.34039197450086,-76.3128700376666
,Idylwylde Golf & Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,686673.8169355224,46.46603918760733,-80.98421578269
,Conestoga Golf Course,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,cae266a2063040408f52f4a9036f94d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685465.0320227206,43.54685678716458,-80.49695498252174
,Whistle Bear Golf,,,,,,,,,https://whistlebear.ca,,,,+1 519 6502327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685291.7954734393,43.36670632772757,-80.39948175468628
,Tarandowah Golfers Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684866.2687115496,42.897435356925286,-80.93661968740122
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684141.9879184173,45.20884964611897,-79.28856941501712
,Rebel Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683166.7114617425,43.4080049196353,-80.60746130751612
,Pelham Hills Golf Club,,Pelham,196,L3B5N8,Webber Road,,CanVec_Import_2009,Ontario,,,,,,,,,,golf,,,daa5a8d883f74a05b79f463cd40d0098,,,,,,,,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682269.7298651013,42.98448137498959,-79.30068245522101
,Westmount Golf & Country Club,,,50,N2M 4Z9,Inverness Drive,,CanVec_Import_2009,,,,,,,,,,,golf,,,11CF41F893A4E5F4E0409C8467120387,,Q15728487,,,,,,,,,,en:Westmount Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680685.7281842165,43.449268339542385,-80.53740774926885
,,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680466.8428537948,44.85545761028126,-76.03395363744924
,Pine Grove Golf Club,,,,,,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678888.9203934594,46.417236184701345,-80.88685271663822
,Carlisle Golf and Country Club,,,,,,,,,,,,,+1-905-689-8820,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677866.5493374476,43.41275175530447,-79.96370747382248
,,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677561.3207543773,44.276197631345724,-76.36869712726781
,Devil's Paintbrush,,,,,,,,,https://devilspulpit.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674346.6996642203,43.878142585981585,-79.91788660763537
,The Mandarin Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673950.2391498007,43.92962167466391,-79.31879552677051
,Manderley Golf & Country Club,,,5920,,Prince Of Wales Drive,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673406.3065616975,45.17973970401525,-75.7300637896128
,Bethesda Grange Golf Course,ClubLink,,,,,,,,https://bethesdagrange.clublink.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673059.4980008255,43.9622114005353,-79.36139163802287
